TABELA CEST 2018;;;;;;;;;;;;;
BUSCA AUTOMÁTICA:;;;;;;;;;;;;;
NCM;DESCRIÇÃO;Início de vigência;CEST;SEGMENTO;;;;;;;;;
0406;0406 - Requeijão e similares, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;1702300;Produtos alimentícios;;;;;;;;;
0406;0406 - Requeijão e similares, em recipiente de conteúdo superior a 1 kg;01/07/2017;1702301;Produtos alimentícios;;;;;;;;;
0406;0406 - Queijos, exceto os dos CEST 17.024.01, 17.024.02, 17.024.03 e 17.024.04;01/07/2017;1702400;Produtos alimentícios;;;;;;;;;
04061010;04061010 - Queijo muçarela;01/07/2017;1702401;Produtos alimentícios;;;;;;;;;
04061090;04061090 - Queijo minas frescal;01/07/2017;1702402;Produtos alimentícios;;;;;;;;;
04061090;04061090 - Queijo ricota;01/07/2017;1702403;Produtos alimentícios;;;;;;;;;
04061090;04061090 - Queijo petit suisse;01/07/2017;1702404;Produtos alimentícios;;;;;;;;;
04051000;04051000 - Manteiga, em embalagem de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;1702500;Produtos alimentícios;;;;;;;;;
04051000;04051000 - Manteiga, em embalagem de conteúdo superior a 1 kg;01/07/2017;1702501;Produtos alimentícios;;;;;;;;;
04059090;04059090 - Manteiga de garrafa;01/07/2017;1702502;Produtos alimentícios;;;;;;;;;
15171000;15171000 - Margarina e creme vegetal em recipiente de conteúdo inferior ou igual a 500 g, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;1702600;Produtos alimentícios;;;;;;;;;
15171000;15171000 - Margarina e creme vegetal, em recipiente de conteúdo superior a 500 g e inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;1702700;Produtos alimentícios;;;;;;;;;
15171000;15171000 - Margarina e creme vegetal, em recipiente de conteúdo superior a 1 kg;01/07/2017;1702701;Produtos alimentícios;;;;;;;;;
151790;151790 - Outras margarinas e cremes vegetais em recipiente de conteúdo inferior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;1702702;Produtos alimentícios;;;;;;;;;
15162000;15162000 - Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;1702800;Produtos alimentícios;;;;;;;;;
15162000;15162000 - Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo superior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;1702801;Produtos alimentícios;;;;;;;;;
19019020;19019020 - Doces de leite;01/07/2017;1702900;Produtos alimentícios;;;;;;;;;
19049000;19049000 - Produtos à base de cereais, obtidos por expansão ou torrefação;01/07/2017;1703000;Produtos alimentícios;;;;;;;;;
19041000;19041000 - Produtos à base de cereais, obtidos por expansão ou torrefação;01/07/2017;1703000;Produtos alimentícios;;;;;;;;;
19059090;19059090 - Salgadinhos diversos;01/07/2017;1703100;Produtos alimentícios;;;;;;;;;
20052000;20052000 - Batata frita, inhame e mandioca fritos;01/07/2017;1703200;Produtos alimentícios;;;;;;;;;
20081;20081 - Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo inferior ou igual a 1 kg;01/07/2017;1703300;Produtos alimentícios;;;;;;;;;
20081;20081 - Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo superior a 1 kg;01/07/2017;1703301;Produtos alimentícios;;;;;;;;;
21032010;21032010 - Catchup em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g;01/07/2017;1703400;Produtos alimentícios;;;;;;;;;
21039091;21039091 - Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conteúdo inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 3 g;01/07/2017;1703500;Produtos alimentícios;;;;;;;;;
21039021;21039021 - Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conteúdo inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 3 g;01/07/2017;1703500;Produtos alimentícios;;;;;;;;;
21031010;21031010 - Molhos de soja preparados em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g;01/07/2017;1703600;Produtos alimentícios;;;;;;;;;
21033010;21033010 - Farinha de mostarda em embalagens de conteúdo inferior ou igual a 1 kg;01/07/2017;1703700;Produtos alimentícios;;;;;;;;;
21033021;21033021 - Mostarda preparada em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g;01/07/2017;1703800;Produtos alimentícios;;;;;;;;;
21039011;21039011 - Maionese em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g;01/07/2017;1703900;Produtos alimentícios;;;;;;;;;
2002;2002 - Tomates preparados ou conservados, exceto em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg;01/07/2017;1704000;Produtos alimentícios;;;;;;;;;
21032010;21032010 - Molhos de tomate em embalagens imediatas de conteúdo inferior ou igual a 1 kg;01/07/2017;1704100;Produtos alimentícios;;;;;;;;;
19042000;19042000 - Barra de cereais;01/07/2017;1704200;Produtos alimentícios;;;;;;;;;
19049000;19049000 - Barra de cereais;01/07/2017;1704200;Produtos alimentícios;;;;;;;;;
17049090;17049090 - Barra de cereais;01/07/2017;1704200;Produtos alimentícios;;;;;;;;;
18063220;18063220 - Barra de cereais contendo cacau;01/07/2017;1704300;Produtos alimentícios;;;;;;;;;
18069000;18069000 - Barra de cereais contendo cacau;01/07/2017;1704300;Produtos alimentícios;;;;;;;;;
18063120;18063120 - Barra de cereais contendo cacau;01/07/2017;1704300;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo especial, em embalagem inferior ou igual a 1 kg;01/07/2017;1704400;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo especial, em embalagem superior a 1 kg e inferior a 5 kg;01/07/2017;1704401;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo especial, em embalagem igual a 5 kg;01/07/2017;1704402;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo especial, em embalagem superior a 5 kg e inferior ou igual a 25 kg;01/07/2017;1704403;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo especial, em embalagem superior a 25 kg e inferior ou igual a 50 kg;01/07/2017;1704404;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo comum, em embalagem igual a 5 kg;01/07/2017;1704405;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo comum, em embalagem superior a 5 kg e inferior ou igual a 25 kg;01/07/2017;1704406;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo comum, em embalagem superior a 25 kg e inferior ou igual a 50 kg;01/07/2017;1704407;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica especial, em embalagem superior a 5 kg e inferior e igual a 10 kg;01/07/2017;1704408;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica com fermento, em embalagem superior a 5 kg e inferior e igual a 10 kg;01/07/2017;1704409;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo especial, em embalagem superior a 50 Kg;01/07/2017;1704410;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo comum, em embalagem inferior ou igual a 1 kg;01/07/2017;1704411;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo comum, em embalagem superior a 1 kg e inferior a 5 Kg;01/07/2017;1704412;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo comum, em embalagem superior a 50 kg;01/07/2017;1704413;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica especial, em embalagem inferior ou igual a 1 kg;01/07/2017;1704414;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica especial, em embalagem superior a 1 kg e inferior a 5 Kg;01/07/2017;1704415;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica especial, em embalagem igual a 5 Kg;01/07/2017;1704416;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica especial, em embalagem superior a 10 Kg;01/07/2017;1704417;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica com fermento, em embalagem inferior ou igual a 1 kg;01/07/2017;1704418;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica com fermento, em embalagem superior a 1 kg e inferior a 5 Kg;01/07/2017;1704419;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica com fermento, em embalagem igual a 5 Kg;01/07/2017;1704420;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Farinha de trigo doméstica com fermento, em embalagem superior a 10 Kg;01/07/2017;1704421;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Outras farinhas de trigo, em embalagem inferior ou igual a 1 kg;01/07/2017;1704422;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Outras farinhas de trigo, em embalagem superior a 1 kg e inferior a 5 Kg;01/07/2017;1704423;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Outras farinhas de trigo, em embalagem igual a 5 Kg;01/07/2017;1704424;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Outras farinhas de trigo, em embalagem superior a 5 Kg e inferior ou igual a 25 kg;01/07/2017;1704425;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Outras farinhas de trigo, em embalagem superior a 25 Kg e inferior ou igual a 50 kg;01/07/2017;1704426;Produtos alimentícios;;;;;;;;;
11010010;11010010 - Outras farinhas de trigo, em embalagem superior a 50 Kg;01/07/2017;1704427;Produtos alimentícios;;;;;;;;;
11010020;11010020 - Farinha de mistura de trigo com centeio (méteil);01/07/2017;1704500;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para bolos, em embalagem inferior 5 kg;01/07/2017;1704600;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para bolos, em embalagem inferior 5 kg;01/07/2017;1704600;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para bolos, em embalagem igual a 5 kg;01/07/2017;1704601;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para bolos, em embalagem igual a 5 kg;01/07/2017;1704601;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para bolos, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;01/07/2017;1704602;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para bolos, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;01/07/2017;1704602;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para bolos, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;01/07/2017;1704603;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para bolos, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;01/07/2017;1704603;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para bolos, em embalagem superior a 50 Kg;01/07/2017;1704604;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para bolos, em embalagem superior a 50 Kg;01/07/2017;1704604;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg;01/07/2017;1704605;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg;01/07/2017;1704605;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg;01/07/2017;1704606;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg;01/07/2017;1704606;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;01/07/2017;1704607;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;01/07/2017;1704607;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;01/07/2017;1704608;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;01/07/2017;1704608;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 50 Kg;01/07/2017;1704609;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 50 Kg;01/07/2017;1704609;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg;01/07/2017;1704610;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg;01/07/2017;1704610;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg;01/07/2017;1704611;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg;01/07/2017;1704611;Produtos alimentícios;;;;;;;;;
19019090;19019090 - Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;01/07/2017;1704612;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;01/07/2017;1704612;Produtos alimentícios;;;;;;;;;
19012000;19012000 - Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;01/07/2017;1704613;Produtos alimentícios;;;;;;;;;
