TABELA CEST 2018;;;;
BUSCA AUTOMµTICA:;;;;
NCM;DESCRI€ÇO;In¡cio de vigˆncia;CEST;SEGMENTO
4823209;4823209 - Filtros descart veis para coar caf‚ ou ch ;01/07/2017;1401100;Pap‚is
48236;48236 - Bandejas, travessas, pratos, x¡caras ou ch venas, ta‡as, copos e artigos semelhantes, de papel ou cartÆo;01/07/2017;1401200;Pap‚is
48131000;48131000 - Papel para cigarro;01/07/2017;1401300;Pap‚is
40111000;40111000 - Pneus novos, dos tipos utilizados em autom¢veis de passageiros (inclu¡dos os ve¡culos de uso misto - camionetas e os autom¢veis de corrida);01/07/2017;1600100;Pneum ticos, cƒmaras de ar e protetores de borracha
4011;4011 - Pneus novos, dos tipos utilizados em caminhäes (inclusive para os fora-de-estrada), “nibus, aviäes, m quinas de terraplenagem, de constru‡Æo e conserva‡Æo de estradas, m quinas e tratores agr¡colas, p -carregadeira;01/07/2017;1600200;Pneum ticos, cƒmaras de ar e protetores de borracha
40114000;40114000 - Pneus novos para motocicletas;01/07/2017;1600300;Pneum ticos, cƒmaras de ar e protetores de borracha
4011;4011 - Outros tipos de pneus novos, exceto os itens classificados no CEST 16.005.00;01/07/2017;1600400;Pneum ticos, cƒmaras de ar e protetores de borracha
40115000;40115000 - Pneus novos de borracha dos tipos utilizados em bicicletas;01/07/2017;1600500;Pneum ticos, cƒmaras de ar e protetores de borracha
40121;40121 - Pneus recauchutados;01/07/2017;1600600;Pneum ticos, cƒmaras de ar e protetores de borracha
401290;401290 - Protetores de borracha, exceto os itens classificados no CEST 16.007.01;01/07/2017;1600700;Pneum ticos, cƒmaras de ar e protetores de borracha
401290;401290 - Protetores de borracha para bicicletas;01/07/2017;1600701;Pneum ticos, cƒmaras de ar e protetores de borracha
4013;4013 - Cƒmaras de ar de borracha, exceto os itens classificados no CEST 16.009.00;01/07/2017;1600800;Pneum ticos, cƒmaras de ar e protetores de borracha
40132000;40132000 - Cƒmaras de ar de borracha dos tipos utilizados em bicicletas;01/07/2017;1600900;Pneum ticos, cƒmaras de ar e protetores de borracha
17049010;17049010 - Chocolate branco, em embalagens de conte£do inferior ou igual a 1 kg, exclu¡dos os ovos de p scoa de chocolate.;01/07/2017;1700100;Produtos aliment¡cios
18063110;18063110 - Chocolates contendo cacau, em embalagens de conte£do inferior ou igual a 1 kg;01/07/2017;1700200;Produtos aliment¡cios
18063220;18063220 - Chocolates contendo cacau, em embalagens de conte£do inferior ou igual a 1 kg;01/07/2017;1700200;Produtos aliment¡cios
18063220;18063220 - Chocolate em barras, tabletes ou blocos ou no estado l¡quido, em pasta, em p¢, grƒnulos ou formas semelhantes, em recipientes ou embalagens imediatas de conte£do inferior ou igual a 2 kg;01/07/2017;1700300;Produtos aliment¡cios
18063210;18063210 - Chocolate em barras, tabletes ou blocos ou no estado l¡quido, em pasta, em p¢, grƒnulos ou formas semelhantes, em recipientes ou embalagens imediatas de conte£do inferior ou igual a 2 kg;01/07/2017;1700300;Produtos aliment¡cios
18069000;18069000 - Chocolates e outras prepara‡äes aliment¡cias contendo cacau, em embalagens de conte£do inferior ou igual a 1 kg, exclu¡dos os achocolatados em p¢ e ovos de p scoa de chocolate.;01/07/2017;1700400;Produtos aliment¡cios
17049010;17049010 - Ovos de p scoa de chocolate branco;01/07/2017;1700500;Produtos aliment¡cios
18069000;18069000 - Ovos de p scoa de chocolate;01/07/2017;1700501;Produtos aliment¡cios
18069000;18069000 - Achocolatados em p¢, em embalagens de conte£do inferior ou igual a 1 kg, exceto os classificados no CEST 17.006.02;01/07/2017;1700600;Produtos aliment¡cios
18061000;18061000 - Cacau em p¢, com adi‡Æo de a‡£car ou de outros edulcorantes, em embalagens de conte£do inferior ou igual a 1kg;01/07/2017;1700601;Produtos aliment¡cios
18069000;18069000 - Achocolatados em p¢, em c psulas;01/07/2017;1700602;Produtos aliment¡cios
18069000;18069000 - Caixas de bombons contendo cacau, em embalagens de conte£do inferior ou igual a 1 kg;01/07/2017;1700700;Produtos aliment¡cios
17049090;17049090 - Bombons, inclusive … base de chocolate branco sem cacau;01/07/2017;1700800;Produtos aliment¡cios
18069000;18069000 - Bombons, balas, caramelos, confeitos, pastilhas e outros produtos de confeitaria, contendo cacau;01/07/2017;1700900;Produtos aliment¡cios
2009;"2009 - Sucos de frutas ou de produtos hort¡colas; mistura de sucos";01/07/2017;1701000;Produtos aliment¡cios
20098;20098 - µgua de coco;01/07/2017;1701100;Produtos aliment¡cios
4021;04021 - Leite em p¢, blocos ou grƒnulos, exceto creme de leite;01/07/2017;1701200;Produtos aliment¡cios
4022;04022 - Leite em p¢, blocos ou grƒnulos, exceto creme de leite;01/07/2017;1701200;Produtos aliment¡cios
4029;04029 - Leite em p¢, blocos ou grƒnulos, exceto creme de leite;01/07/2017;1701200;Produtos aliment¡cios
19011020;19011020 - Farinha l ctea;01/07/2017;1701300;Produtos aliment¡cios
19011010;19011010 - Leite modificado para alimenta‡Æo de crian‡as;01/07/2017;1701400;Produtos aliment¡cios
19011090;19011090 - Prepara‡äes para alimenta‡Æo infantil … base de farinhas, grumos, sˆmolas ou amidos e outros;01/07/2017;1701500;Produtos aliment¡cios
4011010;04011010 - Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conte£do inferior ou igual a 2 litros;01/07/2017;1701600;Produtos aliment¡cios
4012010;04012010 - Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conte£do inferior ou igual a 2 litros;01/07/2017;1701600;Produtos aliment¡cios
4012010;04012010 - Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conte£do superior a 2 litros e inferior ou igual a 5 litros;01/07/2017;1701601;Produtos aliment¡cios
4011010;04011010 - Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conte£do superior a 2 litros e inferior ou igual a 5 litros;01/07/2017;1701601;Produtos aliment¡cios
4015010;04015010 - Leite em recipiente de conte£do inferior ou igual a 1 litro;01/07/2017;1701700;Produtos aliment¡cios
4014010;04014010 - Leite em recipiente de conte£do inferior ou igual a 1 litro;01/07/2017;1701700;Produtos aliment¡cios
4014010;04014010 - Leite em recipiente de conte£do superior a 1 litro e inferior ou igual a 5 litros;01/07/2017;1701701;Produtos aliment¡cios
4015010;04015010 - Leite em recipiente de conte£do superior a 1 litro e inferior ou igual a 5 litros;01/07/2017;1701701;Produtos aliment¡cios
4012090;04012090 - Leite do tipo pasteurizado em recipiente de conte£do inferior ou igual a 1 litro;01/07/2017;1701800;Produtos aliment¡cios
4011090;04011090 - Leite do tipo pasteurizado em recipiente de conte£do inferior ou igual a 1 litro;01/07/2017;1701800;Produtos aliment¡cios
4011090;04011090 - Leite do tipo pasteurizado em recipiente de conte£do superior a 1 litro e inferior ou igual a 5 litros;01/07/2017;1701801;Produtos aliment¡cios
4012090;04012090 - Leite do tipo pasteurizado em recipiente de conte£do superior a 1 litro e inferior ou igual a 5 litros;01/07/2017;1701801;Produtos aliment¡cios
4022130;04022130 - Creme de leite, em recipiente de conte£do inferior ou igual a 1 kg;01/07/2017;1701900;Produtos aliment¡cios
4029;04029 - Creme de leite, em recipiente de conte£do inferior ou igual a 1 kg;01/07/2017;1701900;Produtos aliment¡cios
401402;0401402 - Creme de leite, em recipiente de conte£do inferior ou igual a 1 kg;01/07/2017;1701900;Produtos aliment¡cios
4022930;04022930 - Creme de leite, em recipiente de conte£do inferior ou igual a 1 kg;01/07/2017;1701900;Produtos aliment¡cios
4022130;04022130 - Creme de leite, em recipiente de conte£do superior a 1 kg;01/07/2017;1701901;Produtos aliment¡cios
4029;04029 - Creme de leite, em recipiente de conte£do superior a 1 kg;01/07/2017;1701901;Produtos aliment¡cios
401402;0401402 - Creme de leite, em recipiente de conte£do superior a 1 kg;01/07/2017;1701901;Produtos aliment¡cios
4022930;04022930 - Creme de leite, em recipiente de conte£do superior a 1 kg;01/07/2017;1701901;Produtos aliment¡cios
40150;040150 - Outros cremes de leite, em recipiente de conte£do inferior ou igual a 1kg;01/07/2017;1701902;Produtos aliment¡cios
4022920;04022920 - Outros cremes de leite, em recipiente de conte£do inferior ou igual a 1kg;01/07/2017;1701902;Produtos aliment¡cios
40110;040110 - Outros cremes de leite, em recipiente de conte£do inferior ou igual a 1kg;01/07/2017;1701902;Produtos aliment¡cios
40120;040120 - Outros cremes de leite, em recipiente de conte£do inferior ou igual a 1kg;01/07/2017;1701902;Produtos aliment¡cios
40210;040210 - Outros cremes de leite, em recipiente de conte£do inferior ou igual a 1kg;01/07/2017;1701902;Produtos aliment¡cios
4029;04029 - Leite condensado, em recipiente de conte£do inferior ou igual a 1 kg;01/07/2017;1702000;Produtos aliment¡cios
4029;04029 - Leite condensado, em recipiente de conte£do superior a 1 kg;01/07/2017;1702001;Produtos aliment¡cios
403;0403 - Iogurte e leite fermentado em recipiente de conte£do inferior ou igual a 2 litros;01/07/2017;1702100;Produtos aliment¡cios
403;0403 - Iogurte e leite fermentado em recipiente de conte£do superior a 2 litros;01/07/2017;1702101;Produtos aliment¡cios
4039000;04039000 - Coalhada;01/07/2017;1702200;Produtos aliment¡cios
406;0406 - RequeijÆo e similares, em recipiente de conte£do inferior ou igual a 1 kg, exceto as embalagens individuais de conte£do inferior ou igual a 10 g;01/07/2017;1702300;Produtos aliment¡cios
406;0406 - RequeijÆo e similares, em recipiente de conte£do superior a 1 kg;01/07/2017;1702301;Produtos aliment¡cios
406;0406 - Queijos, exceto os dos CEST 17.024.01, 17.024.02, 17.024.03 e 17.024.04;01/07/2017;1702400;Produtos aliment¡cios
4061010;04061010 - Queijo mu‡arela;01/07/2017;1702401;Produtos aliment¡cios
4061090;04061090 - Queijo minas frescal;01/07/2017;1702402;Produtos aliment¡cios
4061090;04061090 - Queijo ricota;01/07/2017;1702403;Produtos aliment¡cios
4061090;04061090 - Queijo petit suisse;01/07/2017;1702404;Produtos aliment¡cios
4051000;04051000 - Manteiga, em embalagem de conte£do inferior ou igual a 1 kg, exceto as embalagens individuais de conte£do inferior ou igual a 10 g;01/07/2017;1702500;Produtos aliment¡cios
4051000;04051000 - Manteiga, em embalagem de conte£do superior a 1 kg;01/07/2017;1702501;Produtos aliment¡cios
4059090;04059090 - Manteiga de garrafa;01/07/2017;1702502;Produtos aliment¡cios
15171000;15171000 - Margarina e creme vegetal em recipiente de conte£do inferior ou igual a 500 g, exceto as embalagens individuais de conte£do inferior ou igual a 10 g;01/07/2017;1702600;Produtos aliment¡cios
15171000;15171000 - Margarina e creme vegetal, em recipiente de conte£do superior a 500 g e inferior ou igual a 1 kg, exceto as embalagens individuais de conte£do inferior ou igual a 10 g;01/07/2017;1702700;Produtos aliment¡cios
15171000;15171000 - Margarina e creme vegetal, em recipiente de conte£do superior a 1 kg;01/07/2017;1702701;Produtos aliment¡cios
151790;151790 - Outras margarinas e cremes vegetais em recipiente de conte£do inferior a 1 kg, exceto as embalagens individuais de conte£do inferior ou igual a 10 g;01/07/2017;1702702;Produtos aliment¡cios
15162000;15162000 - Gorduras e ¢leos vegetais e respectivas fra‡äes, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas nÆo preparados de outro modo, em recipiente de conte£do inferior ou igual a 1 kg, exceto as embalagens individuais de conte£do inferior ou igual a 10 g;01/07/2017;1702800;Produtos aliment¡cios
15162000;15162000 - Gorduras e ¢leos vegetais e respectivas fra‡äes, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas nÆo preparados de outro modo, em recipiente de conte£do superior a 1 kg, exceto as embalagens individuais de conte£do inferior ou igual a 10 g;01/07/2017;1702801;Produtos aliment¡cios
19019020;19019020 - Doces de leite;01/07/2017;1702900;Produtos aliment¡cios
19049000;19049000 - Produtos … base de cereais, obtidos por expansÆo ou torrefa‡Æo;01/07/2017;1703000;Produtos aliment¡cios
19041000;19041000 - Produtos … base de cereais, obtidos por expansÆo ou torrefa‡Æo;01/07/2017;1703000;Produtos aliment¡cios
19059090;19059090 - Salgadinhos diversos;01/07/2017;1703100;Produtos aliment¡cios
20052000;20052000 - Batata frita, inhame e mandioca fritos;01/07/2017;1703200;Produtos aliment¡cios
20081;20081 - Amendoim e castanhas tipo aperitivo, em embalagem de conte£do inferior ou igual a 1 kg;01/07/2017;1703300;Produtos aliment¡cios
20081;20081 - Amendoim e castanhas tipo aperitivo, em embalagem de conte£do superior a 1 kg;01/07/2017;1703301;Produtos aliment¡cios
21032010;21032010 - Catchup em embalagens imediatas de conte£do inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachˆs) de conte£do inferior ou igual a 10 g;01/07/2017;1703400;Produtos aliment¡cios
21039091;21039091 - Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conte£do inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachˆs) de conte£do inferior ou igual a 3 g;01/07/2017;1703500;Produtos aliment¡cios
21039021;21039021 - Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conte£do inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachˆs) de conte£do inferior ou igual a 3 g;01/07/2017;1703500;Produtos aliment¡cios
21031010;21031010 - Molhos de soja preparados em embalagens imediatas de conte£do inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachˆs) de conte£do inferior ou igual a 10 g;01/07/2017;1703600;Produtos aliment¡cios
21033010;21033010 - Farinha de mostarda em embalagens de conte£do inferior ou igual a 1 kg;01/07/2017;1703700;Produtos aliment¡cios
21033021;21033021 - Mostarda preparada em embalagens imediatas de conte£do inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachˆs) de conte£do inferior ou igual a 10 g;01/07/2017;1703800;Produtos aliment¡cios
21039011;21039011 - Maionese em embalagens imediatas de conte£do inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachˆs) de conte£do inferior ou igual a 10 g;01/07/2017;1703900;Produtos aliment¡cios
2002;2002 - Tomates preparados ou conservados, exceto em vinagre ou em  cido ac‚tico, em embalagens de conte£do inferior ou igual a 1 kg;01/07/2017;1704000;Produtos aliment¡cios
21032010;21032010 - Molhos de tomate em embalagens imediatas de conte£do inferior ou igual a 1 kg;01/07/2017;1704100;Produtos aliment¡cios
19042000;19042000 - Barra de cereais;01/07/2017;1704200;Produtos aliment¡cios
19049000;19049000 - Barra de cereais;01/07/2017;1704200;Produtos aliment¡cios
17049090;17049090 - Barra de cereais;01/07/2017;1704200;Produtos aliment¡cios
18063220;18063220 - Barra de cereais contendo cacau;01/07/2017;1704300;Produtos aliment¡cios
18069000;18069000 - Barra de cereais contendo cacau;01/07/2017;1704300;Produtos aliment¡cios
18063120;18063120 - Barra de cereais contendo cacau;01/07/2017;1704300;Produtos aliment¡cios
11010010;11010010 - Farinha de trigo especial, em embalagem inferior ou igual a 1 kg;01/07/2017;1704400;Produtos aliment¡cios
11010010;11010010 - Farinha de trigo especial, em embalagem superior a 1 kg e inferior a 5 kg;01/07/2017;1704401;Produtos aliment¡cios
11010010;11010010 - Farinha de trigo especial, em embalagem igual a 5 kg;01/07/2017;1704402;Produtos aliment¡cios
11010010;11010010 - Farinha de trigo especial, em embalagem superior a 5 kg e inferior ou igual a 25 kg;01/07/2017;1704403;Produtos aliment¡cios
11010010;11010010 - Farinha de trigo especial, em embalagem superior a 25 kg e inferior ou igual a 50 kg;01/07/2017;1704404;Produtos aliment¡cios
